pair_key,substance_a_id,substance_b_id,code,status,confidence,risk_score,headline,mechanism_primary_category,evidence_tier,validation_flags,source_refs,source_text
beta_blockers_ccb|cannabis,beta_blockers_ccb,cannabis,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|ssri,alcohol,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|snri,alcohol,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|tricyclic_ad,alcohol,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|maoi_pharma,alcohol,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|atypical_ad,alcohol,atypical_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|ndri_bupropion,alcohol,ndri_bupropion,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|amphetamine_stims,alcohol,amphetamine_stims,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|methylphenidate,alcohol,methylphenidate,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|cocaine,alcohol,cocaine,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|mdma_2cx_dox_nbome,alcohol,mdma_2cx_dox_nbome,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|serotonergic_opioids,alcohol,serotonergic_opioids,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|antipsychotics,alcohol,antipsychotics,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|antihypertensives,alcohol,antihypertensives,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|benzodiazepines,alcohol,benzodiazepines,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|lithium,alcohol,lithium,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|lamotrigine,alcohol,lamotrigine,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|ketamine,alcohol,ketamine,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|clonidine_guanfacine,alcohol,clonidine_guanfacine,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
alcohol|beta_blockers_ccb,alcohol,beta_blockers_ccb,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
snri|ssri,snri,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
ssri|tricyclic_ad,ssri,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
maoi_pharma|ssri,maoi_pharma,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|ssri,atypical_ad,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
ndri_bupropion|ssri,ndri_bupropion,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
amphetamine_stims|ssri,amphetamine_stims,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
methylphenidate|ssri,methylphenidate,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
cocaine|ssri,cocaine,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
mdma_2cx_dox_nbome|ssri,mdma_2cx_dox_nbome,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
serotonergic_opioids|ssri,serotonergic_opioids,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antipsychotics|ssri,antipsychotics,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antihypertensives|ssri,antihypertensives,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
benzodiazepines|ssri,benzodiazepines,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
lithium|ssri,lithium,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
lamotrigine|ssri,lamotrigine,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
ketamine|ssri,ketamine,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
clonidine_guanfacine|ssri,clonidine_guanfacine,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
beta_blockers_ccb|ssri,beta_blockers_ccb,ssri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
snri|tricyclic_ad,snri,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
maoi_pharma|snri,maoi_pharma,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|snri,atypical_ad,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
ndri_bupropion|snri,ndri_bupropion,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
amphetamine_stims|snri,amphetamine_stims,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
methylphenidate|snri,methylphenidate,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
cocaine|snri,cocaine,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
mdma_2cx_dox_nbome|snri,mdma_2cx_dox_nbome,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
serotonergic_opioids|snri,serotonergic_opioids,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antipsychotics|snri,antipsychotics,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antihypertensives|snri,antihypertensives,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
benzodiazepines|snri,benzodiazepines,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
lithium|snri,lithium,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
lamotrigine|snri,lamotrigine,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
ketamine|snri,ketamine,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
clonidine_guanfacine|snri,clonidine_guanfacine,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
beta_blockers_ccb|snri,beta_blockers_ccb,snri,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
maoi_pharma|tricyclic_ad,maoi_pharma,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|tricyclic_ad,atypical_ad,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
ndri_bupropion|tricyclic_ad,ndri_bupropion,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
amphetamine_stims|tricyclic_ad,amphetamine_stims,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
methylphenidate|tricyclic_ad,methylphenidate,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
cocaine|tricyclic_ad,cocaine,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
mdma_2cx_dox_nbome|tricyclic_ad,mdma_2cx_dox_nbome,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
serotonergic_opioids|tricyclic_ad,serotonergic_opioids,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antipsychotics|tricyclic_ad,antipsychotics,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antihypertensives|tricyclic_ad,antihypertensives,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
benzodiazepines|tricyclic_ad,benzodiazepines,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
lithium|tricyclic_ad,lithium,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
lamotrigine|tricyclic_ad,lamotrigine,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
ketamine|tricyclic_ad,ketamine,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
clonidine_guanfacine|tricyclic_ad,clonidine_guanfacine,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
beta_blockers_ccb|tricyclic_ad,beta_blockers_ccb,tricyclic_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|maoi_pharma,atypical_ad,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
maoi_pharma|ndri_bupropion,maoi_pharma,ndri_bupropion,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
amphetamine_stims|maoi_pharma,amphetamine_stims,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
maoi_pharma|methylphenidate,maoi_pharma,methylphenidate,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
cocaine|maoi_pharma,cocaine,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
maoi_pharma|mdma_2cx_dox_nbome,maoi_pharma,mdma_2cx_dox_nbome,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
maoi_pharma|serotonergic_opioids,maoi_pharma,serotonergic_opioids,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antipsychotics|maoi_pharma,antipsychotics,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antihypertensives|maoi_pharma,antihypertensives,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
benzodiazepines|maoi_pharma,benzodiazepines,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
lithium|maoi_pharma,lithium,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
lamotrigine|maoi_pharma,lamotrigine,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
ketamine|maoi_pharma,ketamine,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
clonidine_guanfacine|maoi_pharma,clonidine_guanfacine,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
beta_blockers_ccb|maoi_pharma,beta_blockers_ccb,maoi_pharma,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|ndri_bupropion,atypical_ad,ndri_bupropion,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
amphetamine_stims|atypical_ad,amphetamine_stims,atypical_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|methylphenidate,atypical_ad,methylphenidate,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|cocaine,atypical_ad,cocaine,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|mdma_2cx_dox_nbome,atypical_ad,mdma_2cx_dox_nbome,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|serotonergic_opioids,atypical_ad,serotonergic_opioids,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antipsychotics|atypical_ad,antipsychotics,atypical_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
antihypertensives|atypical_ad,antihypertensives,atypical_ad,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|benzodiazepines,atypical_ad,benzodiazepines,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
atypical_ad|lithium,atypical_ad,lithium,UNKNOWN,unknown,low,0,No explicit interaction classification is loaded for this pair in the current curated dataset.,unknown,not_applicable,missing_mechanism;missing_timing;missing_evidence_tier;low_confidence;unknown_classification;mechanism_category_unknown;source_gap,source_gap,source-gap
